ID#,Date,Head,RCPT,Narration,Receipt,Payment
1359,28-02-2023,Candle Offerings(C),419,Thirippanam,225,0
1360,28-02-2023,Advance from Agriculture Account,420,Advance from agricultural account,14000,0
1361,28-02-2023,Loans & Advances-Received,421,Loan from Kozhikottu Jose,16000,0
1362,28-02-2023,STATIONARY,863,Photostat,0,24
1363,28-02-2023,"Wine,Candle, Host, ,Incense Etc.",864,For buying candles,0,290
1364,28-02-2023,Rev. Fr. Vicar,865,Vicar allowances,0,8000
1365,28-02-2023,Accountant,866,Accountant allowance,0,3000
1366,28-02-2023,Sacristian,867,Sacristian allowance,0,7000
1367,28-02-2023,Sweeper,868,Sweeper allowance,0,4500
1368,01-03-2023,Telephone & Postage,910,PHONE RECHARGE,0,320
1369,01-03-2023,Repair & Maintenance,911,For buying broom,0,320
1370,01-03-2023,Holy Chidhood,912,Thirubala sakyam collection paid to the dioceses,0,2500
1371,01-03-2023,"Wine,Candle, Host, ,Incense Etc.",913,For buying osthi,0,450
1372,01-03-2023,Repair & Maintenance,914,For buying 1 LED bulb,0,80
1373,04-03-2023,Donation & Gifts-Income(C),425,Donation from nelliyhanathil joseph fo the statue of st Joseph,4500,0
1374,04-03-2023,Church Feast - Expenses,909,For decorating cemetery with lights on the feast day of all dead,0,2800
1375,04-03-2023,SOUTH INDIAN BANK PALA,915,Given to murukan for buying new desk,24800,0
1376,04-03-2023,Repair & Maintenance,915,Given to murukan for buying new desk,0,24800
1377,04-03-2023,STATIONARY,916,For buying stationary items,0,281
1378,04-03-2023,STATIONARY,917,For buying prayer book,0,30
1379,04-03-2023,Travelling Expense,918,Petrol fare,0,400
1380,04-03-2023,"Wine,Candle, Host, ,Incense Etc.",919,For buying candles,0,1160
1381,04-03-2023,Church Articles & Vestments,920,For buying statue of St Joseph,0,4140
1382,05-03-2023,Offerings for Daily Expense(C),426,daily expense income,3503,0
1383,05-03-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",427,Milk lelam,70,0
1384,05-03-2023,Funeral Offerings(C),428,Kuchuvettil Annamma - Kuzhikanam income,500,0
1385,05-03-2023,Funeral Offerings(C),429,Esthi - Kochuvettil Annamma,100,0
1386,05-03-2023,Sale of Old Things,430,Sand for funeral - Kochuvettil Annamma,1000,0
1387,05-03-2023,Loans & Advances-Received,431,From Jose Thomas,18000,0
1388,05-03-2023,SOUTH INDIAN BANK PALA,432,Bank intrest,0,1016
1389,05-03-2023,Bank Interest/ Other Interest Received (C),432,Bank intrest,1016,0
1390,05-03-2023,Sunday School Expense,921,For buying foods to Sunday School,0,180
1391,07-03-2023,STATIONARY,922,Vilakkenna 1 litre,0,150
1392,07-03-2023,Electricity Charges,923,ELECTRICITY - Church(advance paid -77),0,5000
1393,07-03-2023,Travelling Expense,924,PETROL,0,500
1394,07-03-2023,Repair & Maintenance,925,Fees paid to the electricity board for changing the electric post close to the st. Mary's grotto,0,250
1395,08-03-2023,Tomb-Fees-Collected(C),433,Tomb fees advance from Thayil James,10000,0
1396,08-03-2023,Repair & Maintenance,926,Tea and snacks for labour's at church,0,1186
1397,11-03-2023,STATIONARY,927,For buyimg pickle,0,140
1398,12-03-2023,Offerings for Daily Expense(C),434,Nithya chilav,3231,0
1399,12-03-2023,Miscellaneous Expenses,928,For buyinh bolly and milk to thechurch committy,0,472
1400,12-03-2023,Sunday School Expense,929,For buying snacks and milk to sunday school,0,512
1401,13-03-2023,Madhya Virutha Dinam,930,Given to diocesea for Madhya virutha dinam,0,2500
1402,13-03-2023,Travelling Expense,931,PETROL - pala,0,500
1403,13-03-2023,STATIONARY,932,For binding the book,0,260
1404,13-03-2023,Repair & Maintenance,933,Small table for marichadakk,0,5250
1405,14-03-2023,Loans & Advances-Received,435,loan from Joseph Kozhikottu,18000,0
1406,14-03-2023,Repair & Maintenance,934,Paid to contractor for changing the electric post close to the contractor,0,3400
1407,16-03-2023,Repair & Maintenance,935,For welding a clasp to the newly bought steel kutti,0,2150
1408,17-03-2023,License & Tax,936,Karam(Tax) of the year 2022 - 2023,0,1913
1409,17-03-2023,STATIONARY,937,For taking photostat of the reseeth,0,103
1410,17-03-2023,Miscellaneous Expenses,938,Food expenses for aged peoples,0,1629
1411,17-03-2023,STATIONARY,939,Perunnal banner of ST. Joseph,0,600
1412,17-03-2023,STATIONARY,940,For buying gifts,0,500
1413,17-03-2023,STATIONARY,941,For taking photostat,0,120
1414,17-03-2023,STATIONARY,942,For buying stationary items,0,370
1415,18-03-2023,Offerings for Daily Expense(C),436,Nithya chilav,3152,0
1416,18-03-2023,Repair & Maintenance,943,Given to sudheer for cleaning the cane,0,300
1417,22-03-2023,Repair & Maintenance,944,Given to shibu for electric works,0,300
1418,23-03-2023,Loans & Advances-Received,437,Loan from Joyal Amikkattu,18000,0
1419,23-03-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",438,Cheru Theen(Honey) lelam,1800,0
1420,23-03-2023,STATIONARY,945,For buying Bedsheet and blanket,0,350
1421,23-03-2023,STATIONARY,946,For buying fruits on retreat day at church,0,340
1422,23-03-2023,Miscellaneous Expenses,947,Snakes expenses for the retreat day,0,254
1423,23-03-2023,Electricity Charges,948,kavumkandam kurishupalli - electricity charges,0,310
1424,23-03-2023,Repair & Maintenance,949,Generator diesel,0,2000
1425,23-03-2023,Travelling Expense,950,PETROL,0,500
1426,24-03-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",439,Nercha - Unnimishiha kurishupalli,864,0
1427,24-03-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",440,Nercha - Kavumkandam Kurishupalli,3627,0
1428,24-03-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",441,Nercha - Church,3853,0
1429,24-03-2023,Repair & Maintenance,951,For buying two gas cylinders,0,2320
1430,24-03-2023,Travelling Expense,955,PETROL,0,400
1431,25-03-2023,Donation/Offering for Special Purposes(C),442,From kumbalnkal thomas for buying aluminum utensil,1000,0
1432,25-03-2023,PARISH DIRECTORY,443,From Tom konnakkal for parish directory,350,0
1433,25-03-2023,Repair & Maintenance,956,For buying aluminum utensil,0,870
1434,25-03-2023,Church Feast - Expenses,957,Given to fr. Joy velliyamthadathil for Annual retreat,0,10000
1435,25-03-2023,Church Feast - Expenses,958,Given to fr. Joy velliyamthadathil for Annual retreat (2nd),0,6000
1436,25-03-2023,Travelling Expense,959,Given as TA to the priest came to the church for holy confession,0,2000
1437,25-03-2023,STATIONARY,960,For printing the notice of easter programs,0,2600
1438,26-03-2023,Offerings for Daily Expense(C),444,Nithya chilav,3110,0
1439,26-03-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",445,Coconut (1) lelam,25,0
1440,28-03-2023,SOUTH INDIAN BANK PALA,446,Valyathh Georgekutty for family tomb,0,25000
1441,28-03-2023,Tomb-Fees-Collected(C),446,Valyathh Georgekutty for family tomb,25000,0
1442,28-03-2023,Repair & Maintenance,961,For repairing the amplifier of the Mike system,0,2900
1443,28-03-2023,Repair & Maintenance,962,For buying electric products,0,748
1444,28-03-2023,Repair & Maintenance,963,For buying 3 taps,0,195
1445,28-03-2023,Hunger & Disease,964,Huger & disease paid to dioceses,0,2000
1446,28-03-2023,Miscellaneous Expenses,965,For buying bouquet for the funeral of pathiriyil sali's Mother,0,600
1447,28-03-2023,Travelling Expense,966,Petrol fare for going to the funeral,0,500
1448,30-03-2023,Rev. Fr. Vicar,967,Allowance to Fr,0,5000
1449,30-03-2023,Computer Assistant,970,Given to Joyal Amikkattu for uploading the parish account and sunday school list to the computer,0,4000
1450,31-03-2023,Candle Offerings(C),447,Thirippanam,153,0
1451,31-03-2023,Loans & Advances-Received,448,Loan from Siju Kozhikottu,16000,0
1452,31-03-2023,Repair & Maintenance,968,For buying gas for dhupakkutti,0,200
1453,31-03-2023,Repair & Maintenance,969,"For buying Milk, battery",0,120
1454,31-03-2023,Sacristian,971,Sacristian allowance,0,7000
1455,31-03-2023,Rev. Fr. Vicar,972,Allowance to Fr,0,10000
1456,31-03-2023,Accountant,973,Accountant allowance,0,3000
1457,31-03-2023,Sweeper,974,Sweeper allowance,0,4500
